Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,Time
PORTAL,PORTALUSDT,TRADE,BUY,31.36000000000000000000,0.00000000000000000000,0.84550000000000000000,0.00000000000000000000,-0.03136000000000000000,31.36000000000000000000,31.32864000000000000000,42.50745000000000000000,--,2024-05-25 10:29:50
USDT,PORTALUSDT,TRADE,BUY,-26.51488000000000000000,0.00000000000000000000,0.84550000000000000000,0.00000000000000000000,0.00000000000000000000,-26.51488000000000000000,-26.51488000000000000000,51.87238126200000000000,--,2024-05-25 10:29:50
PORTAL,PORTALUSDT,TRADE,BUY,11.19000000000000000000,0.00000000000000000000,0.84550000000000000000,0.00000000000000000000,-0.01119000000000000000,11.19000000000000000000,11.17881000000000000000,11.17881000000000000000,--,2024-05-25 10:29:50
USDT,PORTALUSDT,TRADE,BUY,-9.46114500000000000000,0.00000000000000000000,0.84550000000000000000,0.00000000000000000000,0.00000000000000000000,-9.46114500000000000000,-9.46114500000000000000,78.38726126200000000000,--,2024-05-25 10:29:50
TNSR,TNSRUSDT,TRADE,SELL,-21.98000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-21.98000000000000000000,-21.98000000000000000000,21.97600000000000000000,--,2024-05-24 13:47:59
USDT,TNSRUSDT,TRADE,SELL,21.98000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,-0.02198000000000000000,21.98000000000000000000,21.95802000000000000000,87.84840626200000000000,--,2024-05-24 13:47:59
W,WUSDT,TRADE,BUY,0.01000000000000000000,0.00000000000000000000,0.55810000000000000000,0.00000000000000000000,-0.00001000000000000000,0.01000000000000000000,0.00999000000000000000,89.19072000000000000000,--,2024-05-22 12:08:01
USDT,WUSDT,TRADE,BUY,-0.00558100000000000000,0.00000000000000000000,0.55810000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00558100000000000000,-0.00558100000000000000,65.89038626200000000000,--,2024-05-22 12:08:01
W,WUSDT,TRADE,BUY,89.27000000000000000000,0.00000000000000000000,0.55810000000000000000,0.00000000000000000000,-0.08927000000000000000,89.27000000000000000000,89.18073000000000000000,89.18073000000000000000,--,2024-05-22 12:08:01
USDT,WUSDT,TRADE,BUY,-49.82158700000000000000,0.00000000000000000000,0.55810000000000000000,0.00000000000000000000,0.00000000000000000000,-49.82158700000000000000,-49.82158700000000000000,65.89596726200000000000,--,2024-05-22 12:08:01
USDT,,TRANSFER_IN,--,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,103.87350000000000000000,103.87350000000000000000,115.71755426200000000000,--,2024-05-22 12:06:14
THETA,THETAUSDT,TRADE,BUY,3.44000000000000000000,0.00000000000000000000,2.48700000000000000000,0.00000000000000000000,-0.00344000000000000000,3.44000000000000000000,3.43656000000000000000,14.27571000000000000000,--,2024-05-21 06:07:59
USDT,THETAUSDT,TRADE,BUY,-8.55528000000000000000,0.00000000000000000000,2.48700000000000000000,0.00000000000000000000,0.00000000000000000000,-8.55528000000000000000,-8.55528000000000000000,11.84405426200000000000,--,2024-05-21 06:07:59
THETA,THETAUSDT,TRADE,BUY,10.85000000000000000000,0.00000000000000000000,2.48700000000000000000,0.00000000000000000000,-0.01085000000000000000,10.85000000000000000000,10.83915000000000000000,10.83915000000000000000,--,2024-05-21 06:07:47
USDT,THETAUSDT,TRADE,BUY,-26.98395000000000000000,0.00000000000000000000,2.48700000000000000000,0.00000000000000000000,0.00000000000000000000,-26.98395000000000000000,-26.98395000000000000000,20.39933426200000000000,--,2024-05-21 06:07:47
USDT,,TRANSFER_IN,--,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,15.04850000000000000000,15.04850000000000000000,47.38328426200000000000,--,2024-05-21 06:00:49
ETHFI,ETHFIUSDT,TRADE,BUY,0.01000000000000000000,0.00000000000000000000,4.12200000000000000000,0.00000000000000000000,-0.00001000000000000000,0.01000000000000000000,0.00999000000000000000,15.34205000000000000000,--,2024-05-20 22:25:32
USDT,ETHFIUSDT,TRADE,BUY,-0.04122000000000000000,0.00000000000000000000,4.12200000000000000000,0.00000000000000000000,0.00000000000000000000,-0.04122000000000000000,-0.04122000000000000000,32.33478426200000000000,--,2024-05-20 22:25:32
ETHFI,ETHFIUSDT,TRADE,BUY,11.99000000000000000000,0.00000000000000000000,4.12200000000000000000,0.00000000000000000000,-0.01199000000000000000,11.99000000000000000000,11.97801000000000000000,15.33206000000000000000,--,2024-05-20 22:24:36
USDT,ETHFIUSDT,TRADE,BUY,-49.42278000000000000000,0.00000000000000000000,4.12200000000000000000,0.00000000000000000000,0.00000000000000000000,-49.42278000000000000000,-49.42278000000000000000,32.37600426200000000000,--,2024-05-20 22:24:36
OP,OPUSDT,TRADE,SELL,-11.98000000000000000000,0.00000000000000000000,2.90000000000000000000,0.00000000000000000000,0.00000000000000000000,-11.98000000000000000000,-11.98000000000000000000,0.00100000000000000000,--,2024-05-20 22:00:05
USDT,OPUSDT,TRADE,SELL,34.74200000000000000000,0.00000000000000000000,2.90000000000000000000,0.00000000000000000000,-0.03474200000000000000,34.74200000000000000000,34.70725800000000000000,81.79878426200000000000,--,2024-05-20 22:00:05
SUI,SUIUSDT,TRADE,BUY,46.04000000000000000000,0.00000000000000000000,1.08600000000000000000,0.00000000000000000000,-0.04604000000000000000,46.04000000000000000000,45.99396000000000000000,61.97796000000000000000,--,2024-05-20 12:32:38
USDT,SUIUSDT,TRADE,BUY,-49.99944000000000000000,0.00000000000000000000,1.08600000000000000000,0.00000000000000000000,0.00000000000000000000,-49.99944000000000000000,-49.99944000000000000000,47.09152626200000000000,--,2024-05-20 12:32:38
OP,OPUSDT,TRADE,SELL,-7.00000000000000000000,0.00000000000000000000,2.61160000000000000000,0.00000000000000000000,0.00000000000000000000,-7.00000000000000000000,-7.00000000000000000000,11.98100000000000000000,--,2024-05-18 03:13:24
USDT,OPUSDT,TRADE,SELL,18.28120000000000000000,0.00000000000000000000,2.61160000000000000000,0.00000000000000000000,-0.01828120000000000000,18.28120000000000000000,18.26291880000000000000,97.09096626200000000000,--,2024-05-18 03:13:24
NEAR,NEARUSDT,TRADE,BUY,1.99000000000000000000,0.00000000000000000000,8.05600000000000000000,0.00000000000000000000,-0.00199000000000000000,1.99000000000000000000,1.98801000000000000000,4.99500000000000000000,--,2024-05-17 22:58:04
USDT,NEARUSDT,TRADE,BUY,-16.03144000000000000000,0.00000000000000000000,8.05600000000000000000,0.00000000000000000000,0.00000000000000000000,-16.03144000000000000000,-16.03144000000000000000,78.82804746200000000000,--,2024-05-17 22:58:04
NEAR,NEARUSDT,TRADE,BUY,2.48000000000000000000,0.00000000000000000000,8.05600000000000000000,0.00000000000000000000,-0.00248000000000000000,2.48000000000000000000,2.47752000000000000000,3.00699000000000000000,--,2024-05-17 22:58:02
USDT,NEARUSDT,TRADE,BUY,-19.97888000000000000000,0.00000000000000000000,8.05600000000000000000,0.00000000000000000000,0.00000000000000000000,-19.97888000000000000000,-19.97888000000000000000,94.85948746200000000000,--,2024-05-17 22:58:02
NEAR,NEARUSDT,TRADE,BUY,0.53000000000000000000,0.00000000000000000000,8.05600000000000000000,0.00000000000000000000,-0.00053000000000000000,0.53000000000000000000,0.52947000000000000000,0.52947000000000000000,--,2024-05-17 22:57:59
USDT,NEARUSDT,TRADE,BUY,-4.26968000000000000000,0.00000000000000000000,8.05600000000000000000,0.00000000000000000000,0.00000000000000000000,-4.26968000000000000000,-4.26968000000000000000,114.83836746200000000000,--,2024-05-17 22:57:59
TNSR,TNSRUSDT,TRADE,BUY,25.91000000000000000000,0.00000000000000000000,0.90300000000000000000,0.00000000000000000000,-0.02591000000000000000,25.91000000000000000000,25.88409000000000000000,43.95600000000000000000,--,2024-05-17 13:43:23
USDT,TNSRUSDT,TRADE,BUY,-23.39673000000000000000,0.00000000000000000000,0.90300000000000000000,0.00000000000000000000,0.00000000000000000000,-23.39673000000000000000,-23.39673000000000000000,119.10804746200000000000,--,2024-05-17 13:43:23
TNSR,TNSRUSDT,TRADE,BUY,15.12000000000000000000,0.00000000000000000000,0.90300000000000000000,0.00000000000000000000,-0.01512000000000000000,15.12000000000000000000,15.10488000000000000000,18.07191000000000000000,--,2024-05-17 13:43:06
USDT,TNSRUSDT,TRADE,BUY,-13.65336000000000000000,0.00000000000000000000,0.90300000000000000000,0.00000000000000000000,0.00000000000000000000,-13.65336000000000000000,-13.65336000000000000000,142.50477746200000000000,--,2024-05-17 13:43:06
TNSR,TNSRUSDT,TRADE,BUY,2.97000000000000000000,0.00000000000000000000,0.90300000000000000000,0.00000000000000000000,-0.00297000000000000000,2.97000000000000000000,2.96703000000000000000,2.96703000000000000000,--,2024-05-17 13:42:57
USDT,TNSRUSDT,TRADE,BUY,-2.68191000000000000000,0.00000000000000000000,0.90300000000000000000,0.00000000000000000000,0.00000000000000000000,-2.68191000000000000000,-2.68191000000000000000,156.15813746200000000000,--,2024-05-17 13:42:57
USDT,,TRANSFER_IN,--,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,100.70640000000000000000,100.70640000000000000000,158.84004746200000000000,--,2024-05-17 13:40:30
OP,OPUSDT,TRADE,BUY,19.00000000000000000000,0.00000000000000000000,2.53800000000000000000,0.00000000000000000000,-0.01900000000000000000,19.00000000000000000000,18.98100000000000000000,18.98100000000000000000,--,2024-05-17 11:28:59
USDT,OPUSDT,TRADE,BUY,-48.22200000000000000000,0.00000000000000000000,2.53800000000000000000,0.00000000000000000000,0.00000000000000000000,-48.22200000000000000000,-48.22200000000000000000,58.13364746200000000000,--,2024-05-17 11:28:59
USDT,,TRANSFER_IN,--,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,99.90000000000000000000,99.90000000000000000000,106.35564746200000000000,--,2024-05-16 18:17:45
GRT,GRTUSDT,TRADE,SELL,-20.13000000000000000000,0.00000000000000000000,0.31000000000000000000,0.00000000000000000000,0.00000000000000000000,-20.13000000000000000000,-20.13000000000000000000,0.00982000000000000000,--,2024-05-10 02:01:30
USDT,GRTUSDT,TRADE,SELL,6.24030000000000000000,0.00000000000000000000,0.31000000000000000000,0.00000000000000000000,-0.00624030000000000000,6.24030000000000000000,6.23405970000000000000,6.45564746200000000000,--,2024-05-10 02:01:30
DCR,DCRUSDT,TRADE,BUY,0.90500000000000000000,0.00000000000000000000,20.54000000000000000000,0.00000000000000000000,-0.00090500000000000000,0.90500000000000000000,0.90409500000000000000,0.90409500000000000000,--,2024-05-08 20:19:54
USDT,DCRUSDT,TRADE,BUY,-18.58870000000000000000,0.00000000000000000000,20.54000000000000000000,0.00000000000000000000,0.00000000000000000000,-18.58870000000000000000,-18.58870000000000000000,0.22158776200000000000,--,2024-05-08 20:19:54
HBAR,HBARUSDT,TRADE,BUY,263.04000000000000000000,0.00000000000000000000,0.11405000000000000000,0.00000000000000000000,-0.26304000000000000000,263.04000000000000000000,262.77696000000000000000,262.77696000000000000000,--,2024-05-06 22:00:33
USDT,HBARUSDT,TRADE,BUY,-29.99971200000000000000,0.00000000000000000000,0.11405000000000000000,0.00000000000000000000,0.00000000000000000000,-29.99971200000000000000,-29.99971200000000000000,18.81028776200000000000,--,2024-05-06 22:00:33
GRT,GRTUSDT,TRADE,SELL,-20.00000000000000000000,0.00000000000000000000,0.28450000000000000000,0.00000000000000000000,0.00000000000000000000,-20.00000000000000000000,-20.00000000000000000000,20.13982000000000000000,--,2024-05-05 13:26:29
USDT,GRTUSDT,TRADE,SELL,5.69000000000000000000,0.00000000000000000000,0.28450000000000000000,0.00000000000000000000,-0.00569000000000000000,5.69000000000000000000,5.68431000000000000000,48.80999976200000000000,--,2024-05-05 13:26:29
XRP,XRPUSDT,TRADE,SELL,-19.98000000000000000000,0.00000000000000000000,0.52810000000000000000,0.00000000000000000000,0.00000000000000000000,-19.98000000000000000000,-19.98000000000000000000,0.00000000000000000000,--,2024-05-03 16:44:20
USDT,XRPUSDT,TRADE,SELL,10.55143800000000000000,0.00000000000000000000,0.52810000000000000000,0.00000000000000000000,-0.01055143800000000000,10.55143800000000000000,10.54088656200000000000,43.12568976200000000000,--,2024-05-03 16:44:20
ATOM,ATOMUSDT,TRADE,BUY,2.26200000000000000000,0.00000000000000000000,8.86000000000000000000,0.00000000000000000000,-0.00226200000000000000,2.26200000000000000000,2.25973800000000000000,2.25973800000000000000,--,2024-05-02 12:43:29
USDT,ATOMUSDT,TRADE,BUY,-20.04132000000000000000,0.00000000000000000000,8.86000000000000000000,0.00000000000000000000,0.00000000000000000000,-20.04132000000000000000,-20.04132000000000000000,32.58480320000000000000,--,2024-05-02 12:43:29
USDT,,TRANSFER_IN,--,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,49.51240000000000000000,49.51240000000000000000,52.62612320000000000000,--,2024-05-02 12:38:05
GRT,GRTUSDT,TRADE,BUY,16.34000000000000000000,0.00000000000000000000,0.24877000000000000000,0.00000000000000000000,-0.01634000000000000000,16.34000000000000000000,16.32366000000000000000,40.13982000000000000000,--,2024-04-29 10:43:52
USDT,GRTUSDT,TRADE,BUY,-4.06490180000000000000,0.00000000000000000000,0.24877000000000000000,0.00000000000000000000,0.00000000000000000000,-4.06490180000000000000,-4.06490180000000000000,3.11372320000000000000,--,2024-04-29 10:43:52
GRT,GRTUSDT,TRADE,BUY,23.84000000000000000000,0.00000000000000000000,0.24875000000000000000,0.00000000000000000000,-0.02384000000000000000,23.84000000000000000000,23.81616000000000000000,23.81616000000000000000,--,2024-04-29 10:43:52
USDT,GRTUSDT,TRADE,BUY,-5.93020000000000000000,0.00000000000000000000,0.24875000000000000000,0.00000000000000000000,0.00000000000000000000,-5.93020000000000000000,-5.93020000000000000000,7.17862500000000000000,--,2024-04-29 10:43:52
ETHFI,ETHFIUSDT,TRADE,SELL,-1.11000000000000000000,0.00000000000000000000,4.60000000000000000000,0.00000000000000000000,0.00000000000000000000,-1.11000000000000000000,-1.11000000000000000000,3.35405000000000000000,--,2024-04-28 13:11:27
USDT,ETHFIUSDT,TRADE,SELL,5.10600000000000000000,0.00000000000000000000,4.60000000000000000000,0.00000000000000000000,-0.00510600000000000000,5.10600000000000000000,5.10089400000000000000,13.10882500000000000000,--,2024-04-28 13:11:27
ETHFI,ETHFIUSDT,TRADE,SELL,-1.48000000000000000000,0.00000000000000000000,4.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-1.48000000000000000000,-1.48000000000000000000,4.46405000000000000000,--,2024-04-28 02:43:58
USDT,ETHFIUSDT,TRADE,SELL,5.92000000000000000000,0.00000000000000000000,4.00000000000000000000,0.00000000000000000000,-0.00592000000000000000,5.92000000000000000000,5.91408000000000000000,8.00793100000000000000,--,2024-04-28 02:43:58
ETHFI,ETHFIUSDT,TRADE,BUY,5.95000000000000000000,0.00000000000000000000,3.34100000000000000000,0.00000000000000000000,-0.00595000000000000000,5.95000000000000000000,5.94405000000000000000,5.94405000000000000000,--,2024-04-27 10:46:39
USDT,ETHFIUSDT,TRADE,BUY,-19.87895000000000000000,0.00000000000000000000,3.34100000000000000000,0.00000000000000000000,0.00000000000000000000,-19.87895000000000000000,-19.87895000000000000000,2.09385100000000000000,--,2024-04-27 10:46:39
BTC,BTCUSDT,TRADE,BUY,0.00031200000000000000,0.00000000000000000000,64101.00000000000000000000,0.00000000000000000000,-0.00000031200000000000,0.00031200000000000000,0.00031168800000000000,0.00031168800000000000,--,2024-04-25 07:37:56
USDT,BTCUSDT,TRADE,BUY,-19.99951200000000000000,0.00000000000000000000,64101.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-19.99951200000000000000,-19.99951200000000000000,21.97280100000000000000,--,2024-04-25 07:37:56
FIL,FILUSDT,TRADE,BUY,3.84000000000000000000,0.00000000000000000000,6.50200000000000000000,0.00000000000000000000,-0.00384000000000000000,3.84000000000000000000,3.83616000000000000000,3.83616000000000000000,--,2024-04-24 12:15:08
USDT,FILUSDT,TRADE,BUY,-24.96768000000000000000,0.00000000000000000000,6.50200000000000000000,0.00000000000000000000,0.00000000000000000000,-24.96768000000000000000,-24.96768000000000000000,41.97231300000000000000,--,2024-04-24 12:15:08
RUNE,RUNEUSDT,TRADE,BUY,3.00000000000000000000,0.00000000000000000000,5.82690000000000000000,0.00000000000000000000,-0.00300000000000000000,3.00000000000000000000,2.99700000000000000000,2.99700000000000000000,--,2024-04-22 03:53:38
USDT,RUNEUSDT,TRADE,BUY,-17.48070000000000000000,0.00000000000000000000,5.82690000000000000000,0.00000000000000000000,0.00000000000000000000,-17.48070000000000000000,-17.48070000000000000000,66.93999300000000000000,--,2024-04-22 03:53:38
JUP,JUPUSDT,TRADE,BUY,25.00000000000000000000,0.00000000000000000000,1.20650000000000000000,0.00000000000000000000,-0.02500000000000000000,25.00000000000000000000,24.97500000000000000000,24.97500000000000000000,--,2024-04-21 11:12:15
USDT,JUPUSDT,TRADE,BUY,-30.16250000000000000000,0.00000000000000000000,1.20650000000000000000,0.00000000000000000000,0.00000000000000000000,-30.16250000000000000000,-30.16250000000000000000,84.42069300000000000000,--,2024-04-21 11:12:15
XAI,XAIUSDT,TRADE,BUY,0.01000000000000000000,0.00000000000000000000,0.76798000000000000000,0.00000000000000000000,-0.00001000000000000000,0.01000000000000000000,0.00999000000000000000,29.97000000000000000000,--,2024-04-21 07:59:43
USDT,XAIUSDT,TRADE,BUY,-0.00767980000000000000,0.00000000000000000000,0.76798000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00767980000000000000,-0.00767980000000000000,114.58319300000000000000,--,2024-04-21 07:59:43
XAI,XAIUSDT,TRADE,BUY,29.99000000000000000000,0.00000000000000000000,0.76798000000000000000,0.00000000000000000000,-0.02999000000000000000,29.99000000000000000000,29.96001000000000000000,29.96001000000000000000,--,2024-04-21 07:59:43
USDT,XAIUSDT,TRADE,BUY,-23.03172020000000000000,0.00000000000000000000,0.76798000000000000000,0.00000000000000000000,0.00000000000000000000,-23.03172020000000000000,-23.03172020000000000000,114.59087280000000000000,--,2024-04-21 07:59:43
EGLD,EGLDUSDT,TRADE,BUY,0.51200000000000000000,0.00000000000000000000,44.20000000000000000000,0.00000000000000000000,-0.00051200000000000000,0.51200000000000000000,0.51148800000000000000,0.51148800000000000000,--,2024-04-21 07:57:17
USDT,EGLDUSDT,TRADE,BUY,-22.63040000000000000000,0.00000000000000000000,44.20000000000000000000,0.00000000000000000000,0.00000000000000000000,-22.63040000000000000000,-22.63040000000000000000,137.62259300000000000000,--,2024-04-21 07:57:17
SOL,SOLUSDT,TRADE,SELL,-0.20900000000000000000,0.00000000000000000000,143.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.20900000000000000000,-0.20900000000000000000,0.00079000000000000000,--,2024-04-20 14:06:33
USDT,SOLUSDT,TRADE,SELL,29.88700000000000000000,0.00000000000000000000,143.00000000000000000000,0.00000000000000000000,-0.02988700000000000000,29.88700000000000000000,29.85711300000000000000,160.25299300000000000000,--,2024-04-20 14:06:33
SOL,SOLUSDT,TRADE,BUY,0.21000000000000000000,0.00000000000000000000,142.44000000000000000000,0.00000000000000000000,-0.00021000000000000000,0.21000000000000000000,0.20979000000000000000,0.20979000000000000000,--,2024-04-20 13:59:25
USDT,SOLUSDT,TRADE,BUY,-29.91240000000000000000,0.00000000000000000000,142.44000000000000000000,0.00000000000000000000,0.00000000000000000000,-29.91240000000000000000,-29.91240000000000000000,130.39588000000000000000,--,2024-04-20 13:59:25
USDT,,TRANSFER_IN,--,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,116.23620000000000000000,116.23620000000000000000,160.30828000000000000000,--,2024-04-19 02:52:54
XRP,XRPUSDT,TRADE,BUY,20.00000000000000000000,0.00000000000000000000,0.48010000000000000000,0.00000000000000000000,-0.02000000000000000000,20.00000000000000000000,19.98000000000000000000,19.98000000000000000000,--,2024-04-19 01:39:28
USDT,XRPUSDT,TRADE,BUY,-9.60200000000000000000,0.00000000000000000000,0.48010000000000000000,0.00000000000000000000,0.00000000000000000000,-9.60200000000000000000,-9.60200000000000000000,44.07208000000000000000,--,2024-04-19 01:39:28
ETH,ETHUSDT,TRADE,BUY,0.00978000000000000000,0.00000000000000000000,3029.00000000000000000000,0.00000000000000000000,-0.00000978000000000000,0.00978000000000000000,0.00977022000000000000,0.00977022000000000000,--,2024-04-18 18:10:41
USDT,ETHUSDT,TRADE,BUY,-29.62362000000000000000,0.00000000000000000000,3029.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-29.62362000000000000000,-29.62362000000000000000,53.67408000000000000000,--,2024-04-18 18:10:41
WLD,WLDUSDT,TRADE,BUY,2.00000000000000000000,0.00000000000000000000,4.89490000000000000000,0.00000000000000000000,-0.00200000000000000000,2.00000000000000000000,1.99800000000000000000,4.99500000000000000000,--,2024-04-18 15:53:28
USDT,WLDUSDT,TRADE,BUY,-9.78980000000000000000,0.00000000000000000000,4.89490000000000000000,0.00000000000000000000,0.00000000000000000000,-9.78980000000000000000,-9.78980000000000000000,83.29770000000000000000,--,2024-04-18 15:53:28
WLD,WLDUSDT,TRADE,BUY,3.00000000000000000000,0.00000000000000000000,4.89490000000000000000,0.00000000000000000000,-0.00300000000000000000,3.00000000000000000000,2.99700000000000000000,2.99700000000000000000,--,2024-04-18 15:53:27
USDT,WLDUSDT,TRADE,BUY,-14.68470000000000000000,0.00000000000000000000,4.89490000000000000000,0.00000000000000000000,0.00000000000000000000,-14.68470000000000000000,-14.68470000000000000000,93.08750000000000000000,--,2024-04-18 15:53:27
SUI,SUIUSDT,TRADE,BUY,16.00000000000000000000,0.00000000000000000000,1.23200000000000000000,0.00000000000000000000,-0.01600000000000000000,16.00000000000000000000,15.98400000000000000000,15.98400000000000000000,--,2024-04-18 15:52:55
USDT,SUIUSDT,TRADE,BUY,-19.71200000000000000000,0.00000000000000000000,1.23200000000000000000,0.00000000000000000000,0.00000000000000000000,-19.71200000000000000000,-19.71200000000000000000,107.77220000000000000000,--,2024-04-18 15:52:55
USDT,,TRANSFER_IN,--,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,64.09600000000000000000,64.09600000000000000000,127.48420000000000000000,--,2024-04-18 15:47:41
USDT,,TRANSFER_IN,--,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,63.38820000000000000000,63.38820000000000000000,63.38820000000000000000,--,2024-04-18 14:06:00
